ID,Product ID,Cost Price,Selling Price,Discount,Quantity,Quarters,Year,Month,Day,Date
1488,4,412,494.4,11.44,3,1,2021,1,6,1/6/2021
1489,1,103,123.6,14.11,5,1,2021,1,7,1/7/2021
1490,2,206,247.2,6.32,7,1,2021,1,7,1/7/2021
1491,3,309,370.8,9.52,2,1,2021,1,7,1/7/2021
1492,4,412,494.4,13.28,9,1,2021,1,7,1/7/2021
1493,1,103,123.6,10.84,7,1,2021,1,8,1/8/2021
1494,2,206,247.2,5.2,4,1,2021,1,8,1/8/2021
1495,3,309,370.8,13.38,8,1,2021,1,8,1/8/2021
1496,4,412,494.4,9.08,1,1,2021,1,8,1/8/2021
1497,1,103,123.6,14.94,5,1,2021,1,9,1/9/2021
1498,2,206,247.2,13.78,4,1,2021,1,9,1/9/2021
1499,3,309,370.8,13.64,6,1,2021,1,9,1/9/2021
1500,4,412,494.4,9.77,9,1,2021,1,9,1/9/2021
1501,1,103,123.6,11.67,3,1,2021,1,10,1/10/2021
1502,2,206,247.2,9.37,4,1,2021,1,10,1/10/2021
1503,3,309,370.8,10.94,2,1,2021,1,10,1/10/2021
1504,4,412,494.4,5.29,6,1,2021,1,10,1/10/2021
1505,1,103,123.6,8.04,4,1,2021,1,11,1/11/2021
1506,2,206,247.2,8.4,4,1,2021,1,11,1/11/2021
1507,3,309,370.8,6.89,6,1,2021,1,11,1/11/2021
1508,4,412,494.4,9.93,6,1,2021,1,11,1/11/2021
1509,1,103,123.6,9.74,3,1,2021,1,12,1/12/2021
1510,2,206,247.2,13.51,8,1,2021,1,12,1/12/2021
1511,3,309,370.8,7.96,4,1,2021,1,12,1/12/2021
1512,4,412,494.4,7.28,9,1,2021,1,12,1/12/2021
1513,1,103,123.6,5.39,1,1,2021,1,13,1/13/2021
1514,2,206,247.2,6.37,2,1,2021,1,13,1/13/2021
1515,3,309,370.8,11.79,2,1,2021,1,13,1/13/2021
1516,4,412,494.4,11.61,2,1,2021,1,13,1/13/2021
1517,1,103,123.6,6.53,3,1,2021,1,14,1/14/2021
1518,2,206,247.2,6.32,7,1,2021,1,14,1/14/2021
1519,3,309,370.8,5.43,7,1,2021,1,14,1/14/2021
1520,4,412,494.4,7.59,9,1,2021,1,14,1/14/2021
1521,1,103,123.6,9.69,7,1,2021,1,15,1/15/2021
1522,2,206,247.2,6.73,4,1,2021,1,15,1/15/2021
1523,3,309,370.8,9.66,4,1,2021,1,15,1/15/2021
1524,4,412,494.4,14.01,5,1,2021,1,15,1/15/2021
1525,1,103,123.6,11.48,7,1,2021,1,16,1/16/2021
1526,2,206,247.2,6.65,2,1,2021,1,16,1/16/2021
1527,3,309,370.8,5.84,4,1,2021,1,16,1/16/2021
1528,4,412,494.4,6.84,5,1,2021,1,16,1/16/2021
1529,1,103,123.6,7.69,5,1,2021,1,17,1/17/2021
1530,2,206,247.2,11.69,5,1,2021,1,17,1/17/2021
1531,3,309,370.8,12.72,6,1,2021,1,17,1/17/2021
1532,4,412,494.4,11.73,3,1,2021,1,17,1/17/2021
1533,1,103,123.6,11.26,8,1,2021,1,18,1/18/2021
1534,2,206,247.2,12.32,8,1,2021,1,18,1/18/2021
1535,3,309,370.8,13.17,9,1,2021,1,18,1/18/2021
1536,4,412,494.4,8.37,8,1,2021,1,18,1/18/2021
1537,1,103,123.6,8.86,2,1,2021,1,19,1/19/2021
1538,2,206,247.2,14.98,1,1,2021,1,19,1/19/2021
1539,3,309,370.8,10.48,7,1,2021,1,19,1/19/2021
1540,4,412,494.4,5.68,7,1,2021,1,19,1/19/2021
1541,1,103,123.6,8.28,6,1,2021,1,20,1/20/2021
1542,2,206,247.2,14.5,3,1,2021,1,20,1/20/2021
1543,3,309,370.8,7.72,4,1,2021,1,20,1/20/2021
1544,4,412,494.4,7.65,4,1,2021,1,20,1/20/2021
1545,1,103,123.6,9.47,7,1,2021,1,21,1/21/2021
1546,2,206,247.2,11.48,1,1,2021,1,21,1/21/2021
1547,3,309,370.8,6.78,8,1,2021,1,21,1/21/2021
1548,4,412,494.4,11.98,4,1,2021,1,21,1/21/2021
1549,1,103,123.6,8.04,9,1,2021,1,22,1/22/2021
1550,2,206,247.2,14.12,2,1,2021,1,22,1/22/2021
1551,3,309,370.8,11.56,3,1,2021,1,22,1/22/2021
1552,4,412,494.4,14.66,5,1,2021,1,22,1/22/2021
1553,1,103,123.6,10.64,6,1,2021,1,23,1/23/2021
1554,2,206,247.2,5.79,3,1,2021,1,23,1/23/2021
1555,3,309,370.8,14.26,2,1,2021,1,23,1/23/2021
1556,4,412,494.4,7.48,9,1,2021,1,23,1/23/2021
1557,1,103,123.6,7.5,3,1,2021,1,24,1/24/2021
1558,2,206,247.2,6.49,3,1,2021,1,24,1/24/2021
1559,3,309,370.8,5.81,9,1,2021,1,24,1/24/2021
1560,4,412,494.4,13.58,4,1,2021,1,24,1/24/2021
1561,1,103,123.6,11.92,8,1,2021,1,25,1/25/2021
1562,2,206,247.2,12.34,9,1,2021,1,25,1/25/2021
1563,3,309,370.8,12.67,9,1,2021,1,25,1/25/2021
1564,4,412,494.4,10.86,7,1,2021,1,25,1/25/2021
1565,1,103,123.6,10.62,5,1,2021,1,26,1/26/2021
1566,2,206,247.2,12.4,8,1,2021,1,26,1/26/2021
1567,3,309,370.8,12.19,9,1,2021,1,26,1/26/2021
1568,4,412,494.4,11.29,5,1,2021,1,26,1/26/2021
1569,1,103,123.6,8.11,4,1,2021,1,27,1/27/2021
1570,2,206,247.2,6.49,9,1,2021,1,27,1/27/2021
1571,3,309,370.8,14.67,4,1,2021,1,27,1/27/2021
1572,4,412,494.4,14.36,5,1,2021,1,27,1/27/2021
1573,1,103,123.6,6.88,1,1,2021,1,28,1/28/2021
1574,2,206,247.2,10.6,9,1,2021,1,28,1/28/2021
1575,3,309,370.8,13.39,8,1,2021,1,28,1/28/2021
1576,4,412,494.4,8.61,3,1,2021,1,28,1/28/2021
1577,1,103,123.6,13.21,4,1,2021,1,29,1/29/2021
1578,2,206,247.2,5.4,5,1,2021,1,29,1/29/2021
1579,3,309,370.8,7.68,7,1,2021,1,29,1/29/2021
1580,4,412,494.4,8.68,9,1,2021,1,29,1/29/2021
1581,1,103,123.6,11.11,5,1,2021,1,30,1/30/2021
1582,2,206,247.2,9.88,2,1,2021,1,30,1/30/2021
1583,3,309,370.8,13.67,6,1,2021,1,30,1/30/2021
1584,4,412,494.4,11.43,6,1,2021,1,30,1/30/2021
1585,1,103,123.6,10.21,8,1,2021,1,31,1/31/2021
1586,2,206,247.2,5.14,6,1,2021,1,31,1/31/2021
1587,3,309,370.8,8.3,8,1,2021,1,31,1/31/2021
1588,4,412,494.4,9.94,9,1,2021,1,31,1/31/2021
1589,1,103,123.6,13.1,3,1,2021,2,1,2/1/2021
1590,2,206,247.2,8.99,4,1,2021,2,1,2/1/2021
1591,3,309,370.8,11.06,7,1,2021,2,1,2/1/2021
1592,4,412,494.4,14.75,4,1,2021,2,1,2/1/2021
1593,1,103,123.6,8.5,9,1,2021,2,2,2/2/2021
1594,2,206,247.2,6.15,9,1,2021,2,2,2/2/2021
1595,3,309,370.8,9.57,3,1,2021,2,2,2/2/2021
1596,4,412,494.4,9.52,2,1,2021,2,2,2/2/2021
1597,1,103,123.6,14.08,4,1,2021,2,3,2/3/2021
1598,2,206,247.2,12.48,6,1,2021,2,3,2/3/2021
1599,3,309,370.8,14.27,8,1,2021,2,3,2/3/2021
1600,4,412,494.4,5.63,8,1,2021,2,3,2/3/2021
1601,1,103,123.6,13.81,8,1,2021,2,4,2/4/2021
1602,2,206,247.2,14.91,8,1,2021,2,4,2/4/2021
1603,3,309,370.8,14.94,1,1,2021,2,4,2/4/2021
1604,4,412,494.4,9.88,9,1,2021,2,4,2/4/2021
1605,1,103,123.6,7.33,9,1,2021,2,5,2/5/2021
1606,2,206,247.2,9.76,5,1,2021,2,5,2/5/2021
1607,3,309,370.8,5.42,3,1,2021,2,5,2/5/2021
1608,4,412,494.4,12.16,7,1,2021,2,5,2/5/2021
1609,1,103,123.6,13.23,7,1,2021,2,6,2/6/2021
1610,2,206,247.2,9.2,1,1,2021,2,6,2/6/2021
1611,3,309,370.8,5.72,9,1,2021,2,6,2/6/2021
1612,4,412,494.4,14.21,6,1,2021,2,6,2/6/2021
1613,1,103,123.6,5.39,2,1,2021,2,7,2/7/2021
1614,2,206,247.2,8.4,9,1,2021,2,7,2/7/2021
1615,3,309,370.8,6.29,9,1,2021,2,7,2/7/2021
1616,4,412,494.4,11.07,5,1,2021,2,7,2/7/2021
1617,1,103,123.6,11.87,9,1,2021,2,8,2/8/2021
1618,2,206,247.2,9.18,8,1,2021,2,8,2/8/2021
1619,3,309,370.8,9.74,1,1,2021,2,8,2/8/2021
1620,4,412,494.4,13.82,6,1,2021,2,8,2/8/2021
1621,1,103,123.6,6.16,6,1,2021,2,9,2/9/2021
1622,2,206,247.2,10.43,2,1,2021,2,9,2/9/2021
1623,3,309,370.8,5.05,2,1,2021,2,9,2/9/2021
1624,4,412,494.4,13.44,7,1,2021,2,9,2/9/2021
1625,1,103,123.6,5.57,3,1,2021,2,10,2/10/2021
1626,2,206,247.2,10.28,3,1,2021,2,10,2/10/2021
1627,3,309,370.8,9.67,7,1,2021,2,10,2/10/2021
1628,4,412,494.4,10.15,1,1,2021,2,10,2/10/2021
1629,1,103,123.6,14.81,6,1,2021,2,11,2/11/2021
1630,2,206,247.2,14.82,9,1,2021,2,11,2/11/2021
1631,3,309,370.8,10.34,4,1,2021,2,11,2/11/2021
1632,4,412,494.4,8.7,4,1,2021,2,11,2/11/2021
1633,1,103,123.6,13.37,4,1,2021,2,12,2/12/2021
1634,2,206,247.2,13.91,5,1,2021,2,12,2/12/2021
1635,3,309,370.8,13.72,4,1,2021,2,12,2/12/2021
1636,4,412,494.4,6.58,5,1,2021,2,12,2/12/2021
1637,1,103,123.6,10.02,9,1,2021,2,13,2/13/2021
1638,2,206,247.2,14.08,4,1,2021,2,13,2/13/2021
1639,3,309,370.8,6.21,3,1,2021,2,13,2/13/2021
1640,4,412,494.4,6.25,7,1,2021,2,13,2/13/2021
1641,1,103,123.6,13.74,5,1,2021,2,14,2/14/2021
1642,2,206,247.2,6.28,5,1,2021,2,14,2/14/2021
1643,3,309,370.8,5.21,3,1,2021,2,14,2/14/2021
1644,4,412,494.4,10.54,4,1,2021,2,14,2/14/2021
1645,1,103,123.6,13.5,2,1,2021,2,15,2/15/2021
1646,2,206,247.2,11.29,2,1,2021,2,15,2/15/2021
1647,3,309,370.8,12.75,9,1,2021,2,15,2/15/2021
1648,4,412,494.4,10.17,4,1,2021,2,15,2/15/2021
1649,1,103,123.6,11.26,5,1,2021,2,16,2/16/2021
1650,2,206,247.2,9.47,9,1,2021,2,16,2/16/2021
1651,3,309,370.8,7.19,7,1,2021,2,16,2/16/2021
1652,4,412,494.4,14.99,7,1,2021,2,16,2/16/2021
1653,1,103,123.6,10.76,3,1,2021,2,17,2/17/2021
1654,2,206,247.2,14.82,4,1,2021,2,17,2/17/2021
1655,3,309,370.8,11.68,5,1,2021,2,17,2/17/2021
1656,4,412,494.4,9.47,1,1,2021,2,17,2/17/2021
1657,1,103,123.6,8.67,5,1,2021,2,18,2/18/2021
1658,2,206,247.2,7.38,7,1,2021,2,18,2/18/2021
1659,3,309,370.8,5.35,9,1,2021,2,18,2/18/2021
1660,4,412,494.4,8.08,1,1,2021,2,18,2/18/2021
1661,1,103,123.6,11.9,7,1,2021,2,19,2/19/2021
1662,2,206,247.2,10.75,7,1,2021,2,19,2/19/2021
1663,3,309,370.8,7.08,7,1,2021,2,19,2/19/2021
1664,4,412,494.4,7.12,4,1,2021,2,19,2/19/2021
1665,1,103,123.6,9.7,1,1,2021,2,20,2/20/2021
1666,2,206,247.2,12.07,9,1,2021,2,20,2/20/2021
1667,3,309,370.8,12.53,5,1,2021,2,20,2/20/2021
1668,4,412,494.4,7.24,7,1,2021,2,20,2/20/2021
1669,1,103,123.6,10.39,6,1,2021,2,21,2/21/2021
1670,2,206,247.2,7.95,3,1,2021,2,21,2/21/2021
1671,3,309,370.8,7.43,8,1,2021,2,21,2/21/2021
1672,4,412,494.4,10.82,5,1,2021,2,21,2/21/2021
1673,1,103,123.6,13.94,4,1,2021,2,22,2/22/2021
1674,2,206,247.2,14.04,2,1,2021,2,22,2/22/2021
1675,3,309,370.8,8.86,4,1,2021,2,22,2/22/2021
1676,4,412,494.4,10.8,3,1,2021,2,22,2/22/2021
1677,1,103,123.6,10.12,7,1,2021,2,23,2/23/2021
1678,2,206,247.2,7.88,9,1,2021,2,23,2/23/2021
1679,3,309,370.8,6.13,5,1,2021,2,23,2/23/2021
1680,4,412,494.4,9.67,1,1,2021,2,23,2/23/2021
1681,1,103,123.6,8.92,8,1,2021,2,24,2/24/2021
1682,2,206,247.2,9.63,7,1,2021,2,24,2/24/2021
1683,3,309,370.8,11.75,4,1,2021,2,24,2/24/2021
1684,4,412,494.4,13.55,9,1,2021,2,24,2/24/2021
1685,1,103,123.6,9.9,1,1,2021,2,25,2/25/2021
1686,2,206,247.2,12.49,2,1,2021,2,25,2/25/2021
1687,3,309,370.8,12.13,2,1,2021,2,25,2/25/2021
1688,4,412,494.4,7.13,8,1,2021,2,25,2/25/2021
1689,1,103,123.6,12.53,9,1,2021,2,26,2/26/2021
1690,2,206,247.2,6.33,4,1,2021,2,26,2/26/2021
1691,3,309,370.8,11.25,2,1,2021,2,26,2/26/2021
1692,4,412,494.4,8.65,7,1,2021,2,26,2/26/2021
1693,1,103,123.6,13.91,7,1,2021,2,27,2/27/2021
1694,2,206,247.2,14.28,6,1,2021,2,27,2/27/2021
1695,3,309,370.8,12,6,1,2021,2,27,2/27/2021
1696,4,412,494.4,9.04,5,1,2021,2,27,2/27/2021
1697,1,103,123.6,6.84,3,1,2021,2,28,2/28/2021
1698,2,206,247.2,9.23,5,1,2021,2,28,2/28/2021
1699,3,309,370.8,11.96,2,1,2021,2,28,2/28/2021
1700,4,412,494.4,8.79,7,1,2021,2,28,2/28/2021
1701,1,103,123.6,5.9,5,1,2021,3,1,3/1/2021
1702,2,206,247.2,14.98,5,1,2021,3,1,3/1/2021
1703,3,309,370.8,14.54,5,1,2021,3,1,3/1/2021
1704,4,412,494.4,14.01,2,1,2021,3,1,3/1/2021
1705,1,103,123.6,12.89,3,1,2021,3,2,3/2/2021
1706,2,206,247.2,8.85,6,1,2021,3,2,3/2/2021
1707,3,309,370.8,6.01,9,1,2021,3,2,3/2/2021
1708,4,412,494.4,13.43,2,1,2021,3,2,3/2/2021
1709,1,103,123.6,6.51,5,1,2021,3,3,3/3/2021
1710,2,206,247.2,13.6,7,1,2021,3,3,3/3/2021
1711,3,309,370.8,14.16,5,1,2021,3,3,3/3/2021
1712,4,412,494.4,13.28,5,1,2021,3,3,3/3/2021
1713,1,103,123.6,7.28,5,1,2021,3,4,3/4/2021
1714,2,206,247.2,14.81,8,1,2021,3,4,3/4/2021
1715,3,309,370.8,6.92,5,1,2021,3,4,3/4/2021
1716,4,412,494.4,11.41,3,1,2021,3,4,3/4/2021
1717,1,103,123.6,8.51,9,1,2021,3,5,3/5/2021
1718,2,206,247.2,5.08,2,1,2021,3,5,3/5/2021
1719,3,309,370.8,10.94,7,1,2021,3,5,3/5/2021
1720,4,412,494.4,5.78,6,1,2021,3,5,3/5/2021
1721,1,103,123.6,9.07,2,1,2021,3,6,3/6/2021
1722,2,206,247.2,11.12,9,1,2021,3,6,3/6/2021
1723,3,309,370.8,14.35,8,1,2021,3,6,3/6/2021
1724,4,412,494.4,10.23,1,1,2021,3,6,3/6/2021
1725,1,103,123.6,11.27,8,1,2021,3,7,3/7/2021
1726,2,206,247.2,6.32,2,1,2021,3,7,3/7/2021
1727,3,309,370.8,14.97,6,1,2021,3,7,3/7/2021
1728,4,412,494.4,14.19,3,1,2021,3,7,3/7/2021
1729,1,103,123.6,14.73,2,1,2021,3,8,3/8/2021
1730,2,206,247.2,14.27,4,1,2021,3,8,3/8/2021
1731,3,309,370.8,11.13,9,1,2021,3,8,3/8/2021
1732,4,412,494.4,11.1,4,1,2021,3,8,3/8/2021
1733,1,103,123.6,14.52,6,1,2021,3,9,3/9/2021
1734,2,206,247.2,12.53,2,1,2021,3,9,3/9/2021
1735,3,309,370.8,5.06,4,1,2021,3,9,3/9/2021
1736,4,412,494.4,5.71,9,1,2021,3,9,3/9/2021
1737,1,103,123.6,5.11,1,1,2021,3,10,3/10/2021
1738,2,206,247.2,7.48,3,1,2021,3,10,3/10/2021
1739,3,309,370.8,5.73,4,1,2021,3,10,3/10/2021
1740,4,412,494.4,12.22,8,1,2021,3,10,3/10/2021
1741,1,103,123.6,11.71,6,1,2021,3,11,3/11/2021
1742,2,206,247.2,13.7,6,1,2021,3,11,3/11/2021
1743,3,309,370.8,8.04,7,1,2021,3,11,3/11/2021
1744,4,412,494.4,8.86,8,1,2021,3,11,3/11/2021
1745,1,103,123.6,7.34,6,1,2021,3,12,3/12/2021
1746,2,206,247.2,9.74,9,1,2021,3,12,3/12/2021
1747,3,309,370.8,12.62,6,1,2021,3,12,3/12/2021
1748,4,412,494.4,5.2,9,1,2021,3,12,3/12/2021
1749,1,103,123.6,5.99,1,1,2021,3,13,3/13/2021
1750,2,206,247.2,12.79,7,1,2021,3,13,3/13/2021
1751,3,309,370.8,13.63,2,1,2021,3,13,3/13/2021
1752,4,412,494.4,8.61,1,1,2021,3,13,3/13/2021
1753,1,103,123.6,7.95,6,1,2021,3,14,3/14/2021
1754,2,206,247.2,9.97,2,1,2021,3,14,3/14/2021
1755,3,309,370.8,10.64,1,1,2021,3,14,3/14/2021
1756,4,412,494.4,13.62,2,1,2021,3,14,3/14/2021
1757,1,103,123.6,7.91,5,1,2021,3,15,3/15/2021
1758,2,206,247.2,7.62,2,1,2021,3,15,3/15/2021
1759,3,309,370.8,13.86,3,1,2021,3,15,3/15/2021
1760,4,412,494.4,9.1,9,1,2021,3,15,3/15/2021
1761,1,103,123.6,12.44,8,1,2021,3,16,3/16/2021
1762,2,206,247.2,10.24,6,1,2021,3,16,3/16/2021
1763,3,309,370.8,14.64,6,1,2021,3,16,3/16/2021
1764,4,412,494.4,9.93,3,1,2021,3,16,3/16/2021
1765,1,103,123.6,9.42,7,1,2021,3,17,3/17/2021
1766,2,206,247.2,11.65,2,1,2021,3,17,3/17/2021
1767,3,309,370.8,11.7,4,1,2021,3,17,3/17/2021
1768,4,412,494.4,11.41,8,1,2021,3,17,3/17/2021
1769,1,103,123.6,10.31,4,1,2021,3,18,3/18/2021
1770,2,206,247.2,8.28,3,1,2021,3,18,3/18/2021
1771,3,309,370.8,10.72,5,1,2021,3,18,3/18/2021
1772,4,412,494.4,6.47,7,1,2021,3,18,3/18/2021
1773,1,103,123.6,7.16,6,1,2021,3,19,3/19/2021
1774,2,206,247.2,14.33,2,1,2021,3,19,3/19/2021
1775,3,309,370.8,13.59,3,1,2021,3,19,3/19/2021
1776,4,412,494.4,12.37,4,1,2021,3,19,3/19/2021
1777,1,103,123.6,10.58,6,1,2021,3,20,3/20/2021
1778,2,206,247.2,9.77,3,1,2021,3,20,3/20/2021
1779,3,309,370.8,10.72,2,1,2021,3,20,3/20/2021
1780,4,412,494.4,7.26,1,1,2021,3,20,3/20/2021
1781,1,103,123.6,8.46,9,1,2021,3,21,3/21/2021
1782,2,206,247.2,6.86,5,1,2021,3,21,3/21/2021
1783,3,309,370.8,5.52,7,1,2021,3,21,3/21/2021
1784,4,412,494.4,14.47,5,1,2021,3,21,3/21/2021
1785,1,103,123.6,13.41,7,1,2021,3,22,3/22/2021
1786,2,206,247.2,6.81,4,1,2021,3,22,3/22/2021
1787,3,309,370.8,13.27,1,1,2021,3,22,3/22/2021
1788,4,412,494.4,10.06,5,1,2021,3,22,3/22/2021
1789,1,103,123.6,8.91,3,1,2021,3,23,3/23/2021
1790,2,206,247.2,8.07,2,1,2021,3,23,3/23/2021
1791,3,309,370.8,14.23,5,1,2021,3,23,3/23/2021
1792,4,412,494.4,5.43,7,1,2021,3,23,3/23/2021
1793,1,103,123.6,6.42,1,1,2021,3,24,3/24/2021
1794,2,206,247.2,7.49,8,1,2021,3,24,3/24/2021
1795,3,309,370.8,14.68,5,1,2021,3,24,3/24/2021
1796,4,412,494.4,9.95,8,1,2021,3,24,3/24/2021
1797,1,103,123.6,8.66,3,1,2021,3,25,3/25/2021
1798,2,206,247.2,6.13,5,1,2021,3,25,3/25/2021
1799,3,309,370.8,14.41,6,1,2021,3,25,3/25/2021
1800,4,412,494.4,5.43,5,1,2021,3,25,3/25/2021
1801,1,103,123.6,6.45,6,1,2021,3,26,3/26/2021
1802,2,206,247.2,13.89,2,1,2021,3,26,3/26/2021
1803,3,309,370.8,8.25,5,1,2021,3,26,3/26/2021
1804,4,412,494.4,8.13,5,1,2021,3,26,3/26/2021
1805,1,103,123.6,8.73,4,1,2021,3,27,3/27/2021
1806,2,206,247.2,10.04,8,1,2021,3,27,3/27/2021
1807,3,309,370.8,14.64,8,1,2021,3,27,3/27/2021
1808,4,412,494.4,7.92,5,1,2021,3,27,3/27/2021
1809,1,103,123.6,9.08,4,1,2021,3,28,3/28/2021
1810,2,206,247.2,7.99,9,1,2021,3,28,3/28/2021
1811,3,309,370.8,10.46,3,1,2021,3,28,3/28/2021
1812,4,412,494.4,5.04,9,1,2021,3,28,3/28/2021
1813,1,103,123.6,8.62,8,1,2021,3,29,3/29/2021
1814,2,206,247.2,6.06,4,1,2021,3,29,3/29/2021
1815,3,309,370.8,10.38,6,1,2021,3,29,3/29/2021
1816,4,412,494.4,6.03,1,1,2021,3,29,3/29/2021
1817,1,103,123.6,13.43,9,1,2021,3,30,3/30/2021
1818,2,206,247.2,11.62,7,1,2021,3,30,3/30/2021
1819,3,309,370.8,12.59,5,1,2021,3,30,3/30/2021
1820,4,412,494.4,7.2,5,1,2021,3,30,3/30/2021
1821,1,103,123.6,6.3,9,1,2021,3,31,3/31/2021
1822,2,206,247.2,11.27,3,1,2021,3,31,3/31/2021
1823,3,309,370.8,11.57,7,1,2021,3,31,3/31/2021
1824,4,412,494.4,7.4,6,1,2021,3,31,3/31/2021
1825,1,103,123.6,12.03,2,2,2021,4,1,4/1/2021
1826,2,206,247.2,6.36,4,2,2021,4,1,4/1/2021
1827,3,309,370.8,6.62,3,2,2021,4,1,4/1/2021
1828,4,412,494.4,8.8,3,2,2021,4,1,4/1/2021
1829,1,103,123.6,13.72,4,2,2021,4,2,4/2/2021
1830,2,206,247.2,7.67,8,2,2021,4,2,4/2/2021
1831,3,309,370.8,11.99,6,2,2021,4,2,4/2/2021
1832,4,412,494.4,11.99,6,2,2021,4,2,4/2/2021
1833,1,103,123.6,7.07,2,2,2021,4,3,4/3/2021
1834,2,206,247.2,9.89,3,2,2021,4,3,4/3/2021
1835,3,309,370.8,13.83,7,2,2021,4,3,4/3/2021
1836,4,412,494.4,8.29,9,2,2021,4,3,4/3/2021
1837,1,103,123.6,12.22,2,2,2021,4,4,4/4/2021
1838,2,206,247.2,12.15,3,2,2021,4,4,4/4/2021
1839,3,309,370.8,6.2,4,2,2021,4,4,4/4/2021
1840,4,412,494.4,11.58,5,2,2021,4,4,4/4/2021
1841,1,103,123.6,5.68,2,2,2021,4,5,4/5/2021
1842,2,206,247.2,5.14,2,2,2021,4,5,4/5/2021
1843,3,309,370.8,13.48,4,2,2021,4,5,4/5/2021
1844,4,412,494.4,12.14,3,2,2021,4,5,4/5/2021
1845,1,103,123.6,14.29,9,2,2021,4,6,4/6/2021
1846,2,206,247.2,7.61,4,2,2021,4,6,4/6/2021
1847,3,309,370.8,5.89,8,2,2021,4,6,4/6/2021
1848,4,412,494.4,11.13,8,2,2021,4,6,4/6/2021
1849,1,103,123.6,11.58,7,2,2021,4,7,4/7/2021
1850,2,206,247.2,6.67,2,2,2021,4,7,4/7/2021
1851,3,309,370.8,9.67,8,2,2021,4,7,4/7/2021
1852,4,412,494.4,6.03,7,2,2021,4,7,4/7/2021
1853,1,103,123.6,6.59,4,2,2021,4,8,4/8/2021
1854,2,206,247.2,11.26,6,2,2021,4,8,4/8/2021
1855,3,309,370.8,12.01,1,2,2021,4,8,4/8/2021
1856,4,412,494.4,14.75,6,2,2021,4,8,4/8/2021
1857,1,103,123.6,6.41,8,2,2021,4,9,4/9/2021
1858,2,206,247.2,9.54,6,2,2021,4,9,4/9/2021
1859,3,309,370.8,11.94,4,2,2021,4,9,4/9/2021
1860,4,412,494.4,14.27,8,2,2021,4,9,4/9/2021
1861,1,103,123.6,12.34,9,2,2021,4,10,4/10/2021
1862,2,206,247.2,6.19,7,2,2021,4,10,4/10/2021
1863,3,309,370.8,12.11,8,2,2021,4,10,4/10/2021
1864,4,412,494.4,5.22,5,2,2021,4,10,4/10/2021
1865,1,103,123.6,6.06,5,2,2021,4,11,4/11/2021
1866,2,206,247.2,9,9,2,2021,4,11,4/11/2021
1867,3,309,370.8,8.11,7,2,2021,4,11,4/11/2021
1868,4,412,494.4,5.17,5,2,2021,4,11,4/11/2021
1869,1,103,123.6,11.4,7,2,2021,4,12,4/12/2021
1870,2,206,247.2,8.77,8,2,2021,4,12,4/12/2021
1871,3,309,370.8,9.91,2,2,2021,4,12,4/12/2021
1872,4,412,494.4,8.57,4,2,2021,4,12,4/12/2021
1873,1,103,123.6,5.14,5,2,2021,4,13,4/13/2021
1874,2,206,247.2,9.99,6,2,2021,4,13,4/13/2021
1875,3,309,370.8,8.44,4,2,2021,4,13,4/13/2021
1876,4,412,494.4,8.99,6,2,2021,4,13,4/13/2021
1877,1,103,123.6,8.11,2,2,2021,4,14,4/14/2021
1878,2,206,247.2,13.61,3,2,2021,4,14,4/14/2021
1879,3,309,370.8,5.17,2,2,2021,4,14,4/14/2021
1880,4,412,494.4,14.62,7,2,2021,4,14,4/14/2021
1881,1,103,123.6,13.59,2,2,2021,4,15,4/15/2021
1882,2,206,247.2,12.66,2,2,2021,4,15,4/15/2021
1883,3,309,370.8,10.21,3,2,2021,4,15,4/15/2021
1884,4,412,494.4,11.33,8,2,2021,4,15,4/15/2021
1885,1,103,123.6,8.65,5,2,2021,4,16,4/16/2021
1886,2,206,247.2,12.32,4,2,2021,4,16,4/16/2021
1887,3,309,370.8,6.35,7,2,2021,4,16,4/16/2021
1888,4,412,494.4,8.03,4,2,2021,4,16,4/16/2021
1889,1,103,123.6,11.42,1,2,2021,4,17,4/17/2021
1890,2,206,247.2,11.95,2,2,2021,4,17,4/17/2021
1891,3,309,370.8,7.71,3,2,2021,4,17,4/17/2021
1892,4,412,494.4,9.31,5,2,2021,4,17,4/17/2021
1893,1,103,123.6,8.65,6,2,2021,4,18,4/18/2021
1894,2,206,247.2,13.53,7,2,2021,4,18,4/18/2021
1895,3,309,370.8,9.22,5,2,2021,4,18,4/18/2021
1896,4,412,494.4,13.2,6,2,2021,4,18,4/18/2021
1897,1,103,123.6,8.15,4,2,2021,4,19,4/19/2021
1898,2,206,247.2,12.79,7,2,2021,4,19,4/19/2021
1899,3,309,370.8,5.66,9,2,2021,4,19,4/19/2021
1900,4,412,494.4,9.75,8,2,2021,4,19,4/19/2021
1901,1,103,123.6,10.92,3,2,2021,4,20,4/20/2021
1902,2,206,247.2,8.17,6,2,2021,4,20,4/20/2021
1903,3,309,370.8,7.29,8,2,2021,4,20,4/20/2021
1904,4,412,494.4,9.27,5,2,2021,4,20,4/20/2021
1905,1,103,123.6,8.25,5,2,2021,4,21,4/21/2021
1906,2,206,247.2,11.21,8,2,2021,4,21,4/21/2021
1907,3,309,370.8,6.88,2,2,2021,4,21,4/21/2021
1908,4,412,494.4,7.67,1,2,2021,4,21,4/21/2021
1909,1,103,123.6,6.8,9,2,2021,4,22,4/22/2021
